state,bit_pattern,num_bits,char
75,0xE4600000,11,77
75,0xD4E00000,12,45
75,0xD5600000,12,58
75,0xD5700000,12,33
75,0xE4200000,12,41
75,0xE4500000,12,83
75,0xD4F00000,13,86
75,0xE4300000,13,54
75,0xE4380000,13,49
75,0xD4FC0000,14,76
75,0xE4400000,14,73
75,0xE4440000,14,63
75,0xD4F80000,15,1
75,0xD4FA0000,15,118
75,0xE4480000,15,107
75,0xE44A0000,15,89
75,0xE44C0000,15,78
75,0xE44E0000,15,69
76,0x00000000,2,105
76,0x80000000,2,111
76,0x60000000,3,93
76,0xC0000000,3,101
76,0xE0000000,3,97
76,0x40000000,4,117
76,0x50000000,6,108
76,0x54000000,6,65
76,0x5C000000,6,121
76,0x5B000000,8,32
76,0x58000000,9,73
76,0x58800000,9,82
76,0x5A800000,9,44
76,0x59000000,10,79
76,0x59400000,10,39
76,0x59A00000,11,46
76,0x59C00000,11,67
76,0x59E00000,11,89
76,0x5A200000,11,70
76,0x5A400000,11,76
76,0x59900000,12,116
76,0x5A100000,12,71
76,0x5A700000,12,83
76,0x59880000,13,104
76,0x5A080000,13,87
76,0x5A600000,13,74
76,0x59800000,14,69
76,0x5A040000,14,34
76,0x5A6C0000,14,0
76,0x59840000,15,84
76,0x59860000,15,80
76,0x5A000000,15,68
76,0x5A020000,15,55
76,0x5A6A0000,15,106
76,0x5A680000,16,1
76,0x5A690000,16,85
77,0x00000000,2,111
77,0xC0000000,2,97
77,0x60000000,3,101
77,0xA0000000,3,105
77,0x50000000,4,99
77,0x90000000,4,117
77,0x48000000,5,121
77,0x88000000,5,114
77,0x80000000,6,83
77,0x84000000,6,80
77,0x42000000,7,32
77,0x41000000,8,67
77,0x46000000,8,70
77,0x40000000,9,49
77,0x44000000,9,104
77,0x45000000,9,73
77,0x47000000,9,84
77,0x47800000,9,88
77,0x40800000,10,65
77,0x44800000,10,122
77,0x44C00000,11,102
77,0x45C00000,11,46
77,0x40C00000,12,90
77,0x40D00000,12,75
77,0x40E00000,12,66
77,0x44F00000,12,115
77,0x45800000,12,82
77,0x45900000,12,87
77,0x45A00000,12,79
77,0x40F00000,13,44
77,0x40F80000,13,39
77,0x45B80000,13,68
77,0x45E00000,13,52
77,0x45F00000,13,69
77,0x44E00000,14,109
77,0x44E40000,14,74
77,0x44E80000,14,1
77,0x45E80000,14,108
77,0x45EC0000,14,45
77,0x45F80000,14,41
77,0x45FC0000,14,119
77,0x44EC0000,15,116
77,0x44EE0000,15,86
77,0x45B00000,15,81
77,0x45B20000,15,78
77,0x45B40000,15,54
77,0x45B60000,15,50
78,0x00000000,2,97
78,0x80000000,2,111
78,0xC0000000,2,101
78,0x60000000,3,105
78,0x50000000,5,117
78,0x58000000,5,69
78,0x48000000,6,65
78,0x44000000,7,121
78,0x4C000000,7,103
78,0x41000000,8,66
78,0x42000000,8,73
78,0x46000000,8,70
78,0x47000000,8,32
78,0x40000000,9,41
78,0x40800000,9,39
78,0x43800000,9,89
78,0x4E000000,9,76
78,0x4E800000,9,72
78,0x43000000,10,67
78,0x4F000000,10,87
78,0x4F800000,10,78
78,0x4FC00000,10,84
78,0x43500000,12,77
78,0x43700000,12,79
78,0x4F400000,12,44
78,0x4F500000,12,74
78,0x4F700000,12,104
78,0x43400000,13,68
78,0x43480000,13,46
78,0x4F600000,13,88
78,0x4F680000,13,1
78,0x43600000,14,107
78,0x43640000,14,90
78,0x43680000,14,81
78,0x436C0000,14,71
79,0xE0000000,3,110
79,0x00000000,4,115
79,0x10000000,4,78
79,0x30000000,4,122
79,0x40000000,4,114
79,0x80000000,4,117
79,0xA0000000,4,112
79,0xB0000000,4,108
79,0xD0000000,4,39
79,0x28000000,5,85
79,0x58000000,5,104
79,0x70000000,5,102
79,0x78000000,5,119
79,0x90000000,5,46
79,0xC0000000,5,32
79,0x20000000,6,111
79,0x24000000,6,74
79,0x50000000,6,98
79,0x54000000,6,109
79,0x64000000,6,72
79,0x68000000,6,79
79,0x6C000000,6,118
79,0x9C000000,6,99
79,0xCC000000,6,120
79,0x9A000000,7,100
79,0xC8000000,7,97
79,0x61000000,8,116
79,0x62000000,8,107
79,0x98000000,8,103
79,0xCA000000,8,82
79,0x60000000,9,75
79,0x99000000,9,105
79,0xCB800000,9,86
79,0x60C00000,10,50
79,0x63400000,10,83
79,0x63800000,10,66
79,0x99800000,10,87
79,0x99C00000,10,45
79,0x60800000,11,44
79,0x63000000,11,106
79,0x63200000,11,76
79,0x63E00000,11,73
79,0xCB200000,11,65
79,0xCB600000,11,67
79,0x60A00000,12,58
79,0x63C00000,12,101
79,0xCB000000,12,121
79,0xCB100000,12,47
79,0xCB400000,12,77
79,0x60B00000,13,33
79,0x63D80000,13,80
79,0xCB580000,13,70
79,0x60B80000,14,69
79,0x60BC0000,14,68
79,0x63D00000,14,56
79,0x63D40000,14,52
79,0xCB540000,14,84
79,0xCB500000,15,1
79,0xCB520000,15,113
80,0xC0000000,2,97
80,0x00000000,3,105
80,0x40000000,3,101
80,0x60000000,3,108
80,0x80000000,3,111
80,0xA0000000,3,114
80,0x20000000,4,104
80,0x3C000000,6,117
80,0x34000000,7,67
80,0x38000000,7,46
80,0x3A000000,7,32
80,0x30000000,8,66
80,0x32000000,8,68
80,0x37000000,8,115
80,0x31800000,9,79
80,0x33800000,9,44
80,0x31400000,10,121
80,0x33000000,10,77
80,0x36000000,10,69
80,0x36400000,10,39
80,0x36C00000,10,51
80,0x31200000,11,84
80,0x31000000,12,76
80,0x31100000,12,71
80,0x33400000,12,42
80,0x33600000,12,65
80,0x33700000,12,83
80,0x36800000,12,119
80,0x36900000,12,70
80,0x33580000,13,74
80,0x36A00000,13,102
80,0x36A80000,13,82
80,0x36B80000,13,116
80,0x33500000,14,86
80,0x36B00000,14,89
80,0x36B40000,14,73
80,0x33560000,15,38
80,0x33540000,16,1
80,0x33550000,16,41
81,0x80000000,1,117
81,0x00000000,2,86
81,0x60000000,3,32
81,0x50000000,4,46
81,0x40000000,5,97
81,0x48000000,7,119
81,0x4C000000,7,69
81,0x4E000000,7,67
81,0x4B000000,8,38
81,0x4A800000,9,39
81,0x4A000000,10,84
81,0x4A400000,11,1
81,0x4A600000,11,115
82,0x40000000,2,97
82,0xC0000000,2,111
82,0x80000000,3,105
82,0xA0000000,3,101
82,0x00000000,4,112
82,0x30000000,4,117
82,0x18000000,5,69
82,0x20000000,5,104
82,0x10000000,6,32
82,0x28000000,6,121
82,0x14000000,8,68
82,0x16000000,8,46
82,0x2C000000,8,84
82,0x2E000000,8,83
82,0x15000000,9,70
82,0x2D000000,9,66
82,0x2D800000,9,110
82,0x2F800000,9,65
82,0x15800000,10,119
82,0x17000000,10,78
82,0x17400000,10,38
82,0x17800000,10,86
82,0x17C00000,10,72
82,0x2F400000,10,39
82,0x15C00000,11,116
82,0x15E00000,11,73
82,0x2F000000,12,67
82,0x2F200000,12,79
82,0x2F100000,14,44
82,0x2F140000,14,115
82,0x2F180000,14,85
82,0x2F1C0000,14,77
82,0x2F300000,14,45
82,0x2F340000,14,1
82,0x2F3C0000,14,58
82,0x2F380000,15,50
82,0x2F3A0000,15,82
83,0x80000000,1,93
83,0x00000000,4,97
83,0x20000000,4,104
83,0x70000000,4,116
83,0x10000000,5,112
83,0x18000000,5,44
83,0x30000000,5,76
83,0x40000000,5,105
83,0x48000000,5,117
83,0x50000000,5,111
83,0x58000000,5,99
83,0x60000000,5,101
83,0x3C000000,6,107
83,0x38000000,7,119
83,0x6A000000,7,32
83,0x6E000000,7,109
83,0x3A000000,8,113
83,0x68000000,8,77
83,0x69000000,8,110
83,0x6C000000,8,108
83,0x3B000000,9,80
83,0x6D800000,9,121
83,0x3B800000,10,65
83,0x6D200000,11,46
83,0x3BD00000,12,114
83,0x3BE00000,12,83
83,0x3BF00000,12,87
83,0x6D000000,12,67
83,0x6D500000,12,69
83,0x6D600000,12,118
83,0x6D180000,13,1
83,0x6D400000,13,73
83,0x6D780000,13,103
83,0x3BC00000,14,42
83,0x3BC80000,14,52
83,0x3BCC0000,14,49
83,0x6D100000,14,79
83,0x6D480000,14,0
83,0x6D700000,14,122
83,0x6D160000,15,66
83,0x6D740000,15,72
83,0x6D760000,15,84
83,0x3BC40000,16,71
83,0x3BC60000,16,125
83,0x3BC70000,16,68
83,0x6D140000,16,45
83,0x6D4C0000,16,51
83,0x6D4D0000,16,50
83,0x3BC50000,17,39
83,0x3BC58000,17,63
83,0x6D4E8000,17,115
83,0x6D4F0000,17,106
83,0x6D4F8000,17,98
83,0x6D150000,18,82
83,0x6D154000,18,75
83,0x6D158000,18,74
83,0x6D15C000,18,70
83,0x6D4E0000,18,58
83,0x6D4E4000,18,41
84,0x00000000,1,104
84,0x80000000,3,111
84,0xA0000000,4,86
84,0xB0000000,4,119
84,0xC0000000,4,114
84,0xF0000000,4,101
84,0xD0000000,5,97
84,0xD8000000,5,105
84,0xE0000000,5,117
84,0xE8000000,7,72
84,0xEC000000,7,87
84,0xEA000000,8,32
84,0xEB000000,8,121
84,0xEE800000,9,77
84,0xEF800000,9,120
84,0xEE000000,10,83
84,0xEE400000,11,65
84,0xEF200000,11,115
84,0xEF600000,11,74
84,0xEE700000,12,88
84,0xEF000000,12,46
84,0xEE680000,13,45
84,0xEF180000,13,76
84,0xEF400000,13,67
84,0xEF580000,13,99
84,0xEE600000,14,84
84,0xEE640000,14,85
84,0xEF140000,14,52
84,0xEF480000,14,79
84,0xEF120000,15,71
84,0xEF4C0000,15,69
84,0xEF4E0000,15,44
84,0xEF540000,15,39
84,0xEF110000,16,59
84,0xEF500000,16,80
84,0xEF510000,16,49
84,0xEF520000,16,1
84,0xEF570000,16,68
84,0xEF100000,17,58
84,0xEF108000,17,42
84,0xEF530000,17,82
84,0xEF538000,17,78
84,0xEF560000,17,73
84,0xEF568000,17,66
85,0x00000000,2,75
85,0x80000000,2,110
85,0x60000000,3,83
85,0xC0000000,3,112
85,0xF0000000,4,108
85,0x50000000,5,115
85,0x58000000,5,114
85,0xE8000000,5,82
85,0x40000000,6,103
85,0xE0000000,6,32
85,0x4E000000,7,46
85,0xE4000000,7,109
85,0x44000000,8,107
85,0x45000000,8,116
85,0x46000000,8,69
85,0x47000000,8,45
85,0x48000000,8,70
85,0x4C000000,8,50
85,0xE6000000,8,99
85,0xE7000000,8,78
85,0x49000000,9,102
85,0x49800000,9,56
85,0x4A000000,9,44
85,0x4B800000,9,90
85,0x4A800000,10,104
85,0x4D000000,10,105
85,0x4D400000,10,119
85,0x4D800000,10,97
85,0x4AC00000,11,98
85,0x4AE00000,11,68
85,0x4DC00000,11,33
85,0x4B000000,12,101
85,0x4B100000,12,86
85,0x4B200000,12,80
85,0x4B300000,12,73
85,0x4B400000,12,66
85,0x4B500000,12,65
85,0x4DF00000,12,100
85,0x4B600000,13,72
85,0x4B680000,13,67
85,0x4B700000,13,58
85,0x4B780000,13,41
85,0x4DE80000,13,122
85,0x4DE00000,14,1
85,0x4DE40000,14,84
86,0x40000000,2,32
86,0xC0000000,2,105
86,0x00000000,3,46
86,0x20000000,3,97
86,0xA0000000,3,101
86,0x88000000,5,67
86,0x98000000,5,111
86,0x82000000,7,70
86,0x86000000,7,73
86,0x81000000,8,49
86,0x85000000,8,52
86,0x90000000,8,114
86,0x92000000,8,69
86,0x93000000,8,115
86,0x95000000,8,39
86,0x96000000,8,58
86,0x97000000,8,108
86,0x80800000,9,47
86,0x84800000,9,45
86,0x91000000,9,68
86,0x91800000,9,117
86,0x94800000,9,44
86,0x80000000,10,54
86,0x80400000,10,50
86,0x84000000,10,53
86,0x94000000,10,59
86,0x94400000,11,1
86,0x84400000,12,55
86,0x94600000,12,51
86,0x84500000,13,57
86,0x84580000,13,121
86,0x84600000,13,80
86,0x84680000,13,72
86,0x84700000,13,65
86,0x84780000,13,56
86,0x94780000,13,87
86,0x94700000,14,102
86,0x94740000,14,66
87,0x00000000,2,104
87,0x80000000,2,105
87,0x60000000,3,97
87,0xC0000000,3,111
87,0xE0000000,3,101
87,0x40000000,4,114
87,0x58000000,5,79
87,0x52000000,7,32
87,0x54000000,7,121
87,0x50000000,9,66
87,0x50800000,9,46
87,0x56000000,9,73
87,0x57000000,9,87
87,0x57800000,9,65
87,0x51000000,10,39
87,0x51400000,10,77
87,0x51C00000,10,84
87,0x51800000,11,50
87,0x51A00000,11,58
87,0x56800000,11,72
87,0x56C00000,11,86
87,0x56A00000,12,108
87,0x56E00000,12,115
87,0x56F00000,12,44
87,0x56B80000,13,117
87,0x56B00000,15,53
87,0x56B20000,15,41
87,0x56B60000,15,69
87,0x56B40000,16,1
87,0x56B50000,16,109
88,0x80000000,1,32
88,0x00000000,3,97
88,0x20000000,4,122
88,0x30000000,4,109
88,0x70000000,4,116
88,0x48000000,5,85
88,0x50000000,5,45
88,0x58000000,5,101
88,0x60000000,6,117
88,0x64000000,6,73
88,0x6C000000,6,44
88,0x44000000,7,86
88,0x68000000,7,53
88,0x6A000000,7,46
88,0x40000000,8,83
88,0x42000000,8,58
88,0x46000000,8,99
88,0x47000000,8,105
88,0x41000000,9,57
88,0x41800000,9,39
88,0x43800000,9,88
88,0x43000000,10,41
88,0x43400000,11,1
88,0x43600000,11,121
89,0x80000000,1,111
89,0x00000000,2,101
89,0x40000000,3,117
89,0x60000000,5,97
89,0x70000000,5,118
89,0x78000000,5,32
89,0x68000000,7,110
89,0x6A000000,8,114
89,0x6D000000,8,79
89,0x6F000000,8,105
89,0x6B800000,9,78
89,0x6C000000,9,76
89,0x6C800000,9,115
89,0x6E800000,9,109
89,0x6B000000,10,46
89,0x6B400000,10,77
89,0x6E400000,10,80
89,0x6E100000,12,82
89,0x6E200000,12,50
89,0x6E000000,13,45
89,0x6E300000,13,67
89,0x6E380000,13,44
89,0x6E080000,14,1
89,0x6E0C0000,14,100
90,0x40000000,2,97
90,0x80000000,2,101
90,0xC0000000,2,111
90,0x20000000,4,122
90,0x30000000,4,105
90,0x08000000,5,90
90,0x10000000,5,32
90,0x18000000,5,117
90,0x04000000,7,79
90,0x06000000,7,46
90,0x00000000,8,121
90,0x01000000,8,52
90,0x02000000,8,44
90,0x03000000,10,102
90,0x03400000,10,45
90,0x03800000,10,0
90,0x03C00000,11,1
90,0x03E00000,11,108
91,0x80000000,1,83
91,0x40000000,2,65
91,0x00000000,4,50
91,0x20000000,4,82
91,0x30000000,4,49
91,0x14000000,6,110
91,0x18000000,6,109
91,0x1E000000,7,108
91,0x13000000,8,114
91,0x1D000000,8,98
91,0x10800000,9,67
91,0x11000000,9,102
91,0x12800000,9,77
91,0x1C800000,9,99
91,0x10400000,10,0
91,0x11C00000,10,75
91,0x12000000,10,72
91,0x1C400000,10,84
91,0x10000000,11,74
91,0x10200000,11,66
91,0x11A00000,11,90
91,0x12600000,11,80
91,0x1C000000,11,76
91,0x11800000,12,70
91,0x12500000,12,73
91,0x1C300000,12,78
91,0x11900000,13,115
91,0x11980000,13,86
91,0x12400000,13,85
91,0x12480000,13,71
91,0x1C280000,13,68
91,0x1C200000,14,79
91,0x1C240000,15,1
91,0x1C260000,15,87
92,0x00000000,1,1
92,0x80000000,1,120
93,0x80000000,1,0
93,0x40000000,2,32
93,0x20000000,3,46
93,0x10000000,4,91
93,0x08000000,5,58
93,0x04000000,6,44
93,0x02000000,7,59
93,0x00000000,8,1
93,0x01000000,8,93
94,0x00000000,1,1
94,0x80000000,1,1
95,0x00000000,1,1
95,0x80000000,1,1
96,0x20000000,3,119
96,0x60000000,3,72
96,0xC0000000,3,80
96,0xE0000000,3,70
96,0x50000000,4,110
96,0xB0000000,4,68
96,0x08000000,5,115
96,0x10000000,5,65
96,0x48000000,5,116
96,0x80000000,5,103
96,0x98000000,5,99
96,0x00000000,6,87
96,0x04000000,6,114
96,0x18000000,6,101
96,0x1C000000,6,67
96,0x8C000000,6,108
96,0x90000000,6,104
96,0x94000000,6,71
96,0xA4000000,6,66
96,0xA8000000,6,84
96,0xAC000000,6,83
96,0x40000000,7,111
96,0x42000000,7,100
96,0x44000000,7,98
96,0x46000000,7,82
96,0x88000000,7,79
96,0x8A000000,7,76
96,0xA2000000,7,102
96,0xA0000000,8,74
96,0xA1000000,9,1
96,0xA1800000,9,77
97,0x40000000,2,110
97,0x20000000,3,114
97,0xA0000000,3,116
97,0x00000000,4,109
97,0x90000000,4,115
97,0xE0000000,4,32
97,0xF0000000,4,108
97,0x18000000,5,100
97,0x80000000,5,105
97,0xC0000000,5,121
97,0xD0000000,5,99
97,0x10000000,6,112
97,0x88000000,6,117
97,0x8C000000,6,118
97,0xCC000000,6,103
97,0xD8000000,6,98
97,0xDC000000,6,107
97,0x14000000,7,119
97,0x17000000,8,122
97,0xC8000000,8,46
97,0xCB000000,8,102
97,0x16000000,9,44
97,0x16800000,9,39
97,0xC9800000,9,101
97,0xCA800000,9,104
97,0xCA400000,10,120
97,0xC9000000,11,97
97,0xC9200000,11,45
97,0xC9600000,11,106
97,0xCA000000,11,58
97,0xCA200000,11,111
97,0xC9400000,12,113
97,0xC9500000,14,33
97,0xC95C0000,14,63
97,0xC9540000,16,1
97,0xC9560000,16,59
97,0xC9570000,16,41
97,0xC9590000,16,47
97,0xC95B0000,16,64
97,0xC9550000,17,74
97,0xC9558000,17,93
97,0xC95A0000,17,78
97,0xC95A8000,17,76
97,0xC9580000,18,82
97,0xC9584000,18,83
97,0xC9588000,18,86
97,0xC958C000,20,91
97,0xC958E000,20,80
97,0xC958F000,20,0
97,0xC958D000,21,87
97,0xC958D800,21,49
98,0x00000000,2,101
98,0x40000000,3,117
98,0x60000000,3,97
98,0x80000000,3,121
98,0xA0000000,3,111
98,0xC0000000,4,108
98,0xE0000000,4,114
98,0xF0000000,4,105
98,0xD0000000,6,115
98,0xD8000000,6,32
98,0xDC000000,6,98
98,0xD5000000,8,99
98,0xD4000000,9,106
98,0xD6000000,9,44
98,0xD6800000,9,46
98,0xD4C00000,10,39
98,0xD7C00000,10,116
98,0xD4A00000,11,58
98,0xD7000000,11,119
98,0xD7200000,11,100
98,0xD7400000,11,104
98,0xD7600000,11,38
98,0xD7A00000,11,45
98,0xD7800000,12,109
98,0xD7900000,12,110
98,0xD4800000,13,63
98,0xD4900000,13,118
98,0xD4880000,14,102
98,0xD49C0000,14,112
98,0xD48E0000,15,59
98,0xD49A0000,15,68
98,0xD48C0000,16,47
98,0xD4990000,16,64
98,0xD48D0000,17,88
98,0xD48D8000,17,34
98,0xD4988000,17,107
98,0xD4980000,18,0
98,0xD4984000,19,1
98,0xD4986000,19,33
99,0x00000000,2,111
99,0x60000000,3,97
99,0x80000000,3,101
99,0xC0000000,3,104
99,0x40000000,4,105
99,0x50000000,4,108
99,0xB0000000,4,107
99,0xF0000000,4,116
99,0xA0000000,5,117
99,0xA8000000,5,114
99,0xE0000000,5,32
99,0xE8000000,7,121
99,0xEA000000,7,99
99,0xED000000,8,115
99,0xEE000000,8,46
99,0xEF800000,9,44
99,0xEC400000,10,71
99,0xEC200000,11,110
99,0xECC00000,11,68
99,0xEF000000,11,75
99,0xEF600000,11,67
99,0xEC000000,12,58
99,0xEC900000,12,45
99,0xECA00000,12,65
99,0xECE00000,12,76
99,0xECF00000,12,39
99,0xEF200000,12,100
99,0xEF400000,12,113
99,0xEF500000,12,73
99,0xEC800000,13,78
99,0xEC880000,13,122
99,0xEF380000,13,70
99,0xEC140000,14,119
99,0xEC1C0000,14,69
99,0xECB00000,14,63
99,0xEF300000,14,77
99,0xEF340000,14,83
99,0xEC100000,15,98
99,0xEC120000,15,1
99,0xEC180000,15,33
99,0xECB40000,15,81
99,0xECB60000,15,80
99,0xECB80000,15,59
99,0xECBC0000,15,66
99,0xEC1B0000,16,86
99,0xECBB0000,16,109
99,0xECBE0000,16,47
99,0xEC1A8000,17,41
99,0xECBA0000,17,85
99,0xECBF0000,17,87
99,0xEC1A0000,18,112
99,0xEC1A4000,18,72
99,0xECBA8000,18,0
99,0xECBF8000,18,82
99,0xECBFC000,18,84
99,0xECBAC000,19,93
99,0xECBAE000,19,91
100,0x00000000,1,32
100,0xA0000000,3,101
100,0xC0000000,4,97
100,0xE0000000,4,105
100,0x88000000,5,46
100,0x98000000,5,111
100,0xD8000000,5,114
100,0xF8000000,5,115
100,0x84000000,6,100
100,0x94000000,6,108
100,0xD0000000,6,117
100,0xF4000000,6,121
100,0x92000000,7,45
100,0xD6000000,7,118
100,0xF0000000,7,103
100,0xF2000000,7,44
100,0x80000000,8,104
100,0x81000000,8,58
100,0x82000000,8,109
100,0x90000000,8,119
100,0x91000000,8,110
100,0xD5000000,8,39
100,0x83800000,9,102
100,0xD4400000,10,63
100,0xD4800000,10,98
100,0xD4C00000,10,99
100,0x83000000,11,33
100,0xD4000000,11,112
100,0xD4200000,11,116
100,0x83200000,12,0
100,0x83300000,12,41
100,0x83400000,12,107
100,0x83500000,12,59
100,0x83700000,12,47
100,0x83680000,14,34
100,0x836C0000,14,106
100,0x83600000,15,122
100,0x83660000,15,113
100,0x83630000,16,64
100,0x83640000,16,1
100,0x83628000,17,67
100,0x83650000,17,93
100,0x83620000,18,90
100,0x83624000,18,91
100,0x83658000,18,84
100,0x8365C000,18,96
101,0x80000000,2,32
101,0x40000000,3,115
101,0xC0000000,3,114
101,0x00000000,4,100
101,0x30000000,4,97
101,0xF0000000,4,110
101,0x10000000,5,99
101,0x60000000,5,101
101,0x68000000,5,119
101,0x78000000,5,116
101,0xE0000000,5,108
101,0x18000000,6,120
101,0x20000000,6,118
101,0x24000000,6,105
101,0x28000000,6,121
101,0x70000000,6,109
101,0xE8000000,6,46
101,0x1C000000,7,102
101,0x2E000000,7,98
101,0x74000000,7,44
101,0xEC000000,7,112
101,0x1E000000,8,45
101,0x1F000000,8,104
101,0x2C000000,8,107
101,0x76000000,8,39
101,0xEE000000,8,103
101,0xEF000000,8,111
101,0x2D800000,9,58
101,0x2D000000,10,41
101,0x2D400000,10,113
101,0x77400000,10,63
101,0x77800000,10,117
101,0x77000000,11,122
101,0x77C00000,11,33
101,0x77E00000,12,0
101,0x77F00000,12,106
101,0x77300000,13,47
101,0x77240000,14,52
101,0x77280000,14,66
101,0x77380000,14,93
101,0x773C0000,14,59
101,0x77200000,15,34
101,0x77230000,16,68
101,0x772C0000,16,1
101,0x772E0000,16,64
101,0x77220000,17,84
101,0x77228000,17,67
101,0x772D8000,17,91
101,0x772F8000,17,76
101,0x772D0000,18,86
101,0x772D4000,18,71
101,0x772F0000,18,49
101,0x772F5000,20,69
101,0x772F4000,21,50
101,0x772F4800,21,78
101,0x772F6000,21,70
101,0x772F6800,21,65
101,0x772F7000,22,92
101,0x772F7400,22,80
101,0x772F7800,22,77
101,0x772F7C00,22,72
102,0x00000000,2,111
102,0x80000000,2,32
102,0x40000000,3,105
102,0xC0000000,3,114
102,0x70000000,4,97
102,0xE0000000,4,101
102,0x60000000,5,116
102,0xF0000000,5,117
102,0xF8000000,5,102
102,0x6C000000,6,108
102,0x68000000,8,115
102,0x69000000,8,121
102,0x6B000000,9,46
102,0x6A000000,10,63
102,0x6AC00000,10,44
102,0x6BC00000,10,45
102,0x6A600000,11,58
102,0x6A800000,11,39
102,0x6AA00000,11,103
102,0x6A400000,12,109
102,0x6B800000,12,1
102,0x6BA00000,12,98
102,0x6BB00000,12,110
102,0x6A580000,13,99
102,0x6B900000,13,33
102,0x6B980000,14,41
102,0x6B9C0000,14,119
102,0x6A520000,15,112
102,0x6A540000,15,47
102,0x6A500000,16,104
102,0x6A560000,16,59
102,0x6A510000,17,0
102,0x6A518000,17,100
102,0x6A570000,17,107
102,0x6A578000,17,118
103,0xC0000000,2,32
103,0x00000000,3,97
103,0x40000000,3,104
103,0xA0000000,3,101
103,0x30000000,4,117
103,0x60000000,4,114
103,0x80000000,4,105
103,0x70000000,5,108
103,0x90000000,5,115
103,0x98000000,5,111
103,0x24000000,6,44
103,0x28000000,6,110
103,0x78000000,6,103
103,0x7C000000,6,46
103,0x2C000000,7,121
103,0x21000000,8,39
103,0x22000000,8,45
103,0x23000000,8,58
103,0x20000000,9,100
103,0x2E800000,9,98
103,0x2F000000,9,116
103,0x2F800000,9,119
103,0x20800000,10,63
103,0x20C00000,10,109
103,0x2E200000,11,33
103,0x2E600000,11,102
103,0x2E100000,12,59
103,0x2E500000,12,0
103,0x2E000000,13,107
103,0x2E400000,13,112
103,0x2E080000,14,41
103,0x2E0C0000,14,34
103,0x2E4A0000,15,99
103,0x2E4E0000,15,47
103,0x2E480000,16,1
103,0x2E4C0000,16,93
103,0x2E4D0000,16,122
103,0x2E490000,17,96
103,0x2E498000,18,118
103,0x2E49C000,18,64
104,0x00000000,1,101
104,0x80000000,3,111
104,0xA0000000,3,105
104,0xC0000000,3,32
104,0xF0000000,4,97
104,0xE4000000,6,114
104,0xEC000000,6,116
104,0xE1000000,8,121
104,0xE3000000,8,108
104,0xE8000000,8,46
104,0xE9000000,8,110
104,0xEB000000,8,117
104,0xE0000000,9,100
104,0xE2000000,9,115
104,0xEA000000,9,44
104,0xE0C00000,10,119
104,0xE2800000,10,39
104,0xE2C00000,10,45
104,0xEAA00000,11,109
104,0xEAC00000,11,58
104,0xEAE00000,11,98
104,0xE0900000,12,99
104,0xE0B00000,12,63
104,0xEA800000,12,33
104,0xE0800000,13,41
104,0xE0A00000,13,104
104,0xE0A80000,13,107
104,0xEA980000,13,102
104,0xEA940000,14,103
104,0xE0880000,15,112
104,0xE08A0000,15,59
104,0xE08C0000,15,47
104,0xE08E0000,15,0
104,0xEA920000,15,118
104,0xEA900000,16,113
104,0xEA910000,17,1
104,0xEA918000,18,34
104,0xEA91C000,20,122
104,0xEA91D000,20,106
104,0xEA91E000,20,93
104,0xEA91F000,20,42
105,0x80000000,2,110
105,0x00000000,3,116
105,0x40000000,3,115
105,0x30000000,4,108
105,0xC0000000,4,111
105,0xD0000000,4,99
105,0xF0000000,4,101
105,0x20000000,5,97
105,0x60000000,5,109
105,0x68000000,5,100
105,0x70000000,5,118
105,0xE0000000,5,103
105,0xE8000000,5,114
105,0x28000000,6,112
105,0x78000000,6,102
105,0x2C000000,7,122
105,0x7C000000,7,32
105,0x2F000000,8,98
105,0x7E000000,8,107
105,0x2E000000,9,45
105,0x2E800000,9,120
105,0x7F000000,10,117
105,0x7F800000,10,113
105,0x7F400000,11,46
105,0x7FC00000,11,44
105,0x7F700000,12,119
105,0x7FF00000,12,39
105,0x7F680000,13,105
105,0x7FE80000,13,106
105,0x7F640000,14,58
105,0x7FE00000,14,104
105,0x7F600000,15,47
105,0x7FE60000,15,121
105,0x7F630000,16,63
105,0x7FE40000,16,80
105,0x7F628000,17,82
105,0x7FE58000,17,33
105,0x7FE50000,18,41
105,0x7FE54000,18,83
105,0x7F620000,19,0
105,0x7F622000,19,67
105,0x7F624000,19,1
105,0x7F626000,20,68
105,0x7F627000,20,59
106,0x00000000,1,111
106,0xC0000000,2,117
106,0xA0000000,3,97
106,0x90000000,4,101
106,0x80000000,5,105
106,0x8C000000,6,121
106,0x8A000000,7,32
106,0x89000000,8,46
106,0x88000000,9,39
106,0x88C00000,10,116
106,0x88800000,11,110
106,0x88B00000,12,115
106,0x88A00000,13,1
106,0x88A80000,13,104
107,0x80000000,2,32
107,0xC0000000,2,101
107,0x00000000,3,115
107,0x60000000,3,105
107,0x20000000,4,46
107,0x48000000,5,121
107,0x30000000,6,39
107,0x34000000,6,97
107,0x38000000,6,112
107,0x3C000000,6,44
107,0x50000000,6,108
107,0x54000000,6,102
107,0x58000000,6,110
107,0x40000000,7,47
107,0x44000000,7,45
107,0x46000000,7,111
107,0x5D000000,8,58
107,0x43800000,9,98
107,0x5C000000,9,119
107,0x5C800000,9,109
107,0x5E000000,9,104
107,0x5F000000,9,117
107,0x5F800000,9,107
107,0x42000000,10,114
107,0x42400000,10,1
